,tweetid,content,polarity,augmented,from_lang
724,812111423102926851,el poner y ví lo int de manning estar empezar igual,NONE,0,none
725,812110006564831234,dígame que no ser caro porque ya estar bien pobre,NONE,0,none
726,812354803485540352,amar lo nuevo canción de sofía rey,P,0,none
727,812059929213366273,ya no me querer mover estúpido aeropuerto,N,0,none
728,809123827263438853,lo próximo vez que ir a uno bar hasta me servir yo solo,NONE,0,none
729,808876462212317188,me cortar el pelar y me sentir demasiar pelota,N,0,none
730,808870364856090625,mañana tener el día librar y no tener nadar más que hacer que dormir,P,0,none
731,808862160994664448,cada vez que ver a ese muchacho estar más guapo,P,0,none
732,809169530731823106,amador errar ser d humano no deber d pasar a más,P,0,none
733,808901597615034372,seguro los productor estar centrar en traer lo de siempre,N,0,none
734,813077435386302468,tener grande expectativa a futuro ese ser vida,P,0,none
735,813467340713193472,ya yo ir de volver pero le dejar lo pampa lindísima,P,0,none
736,813596007481167872,me ir mañana parir lo playa confiar que el sol me quitar este gripe tan horrible,P,0,none
737,813584750380204034,envidiar de bueno manera a lo que tener lo oportunidad de ir mañana al estadio,P,0,none
738,813521592462540800,haber uno que ser casi misión imposible pero estar super lindar,P,0,none
739,813541810853310464,te mandar uno abrazar venir día duro pero se superar eventualmente,P,0,none
740,813907408120672258,no me arrepentir de nadar ah ojalá tener dinero infinito,NEU,0,none
741,813911552172625921,cuando queres comprar mucho coser pero ser pobre,N,0,none
742,813972029267410944,el extrañar demasiar día ser demasiar parir mí,N,0,none
743,813854554001436677,este me hacer feliz pero aun mas triste por no poder teletrabajar,N,0,none
744,812433686750756864,misionero ideal oh clare beats nuevo,P,0,none
745,812448341468545026,mañana que entonces yo buscar donde pasar navidad por que me dejar solo,NONE,0,none
746,812166030462160897,me dar tanto plagar tener que ponerle el cono de nuevo a whisky,N,0,none
747,812132464919506944,querer amigo que le gustar mi gusto musical ya tener pero vivir largar,NONE,0,none
748,812196050903728128,qué rico el silenciar de mi cuartar,P,0,none
749,812688090015772672,desayunar guanacasteco hoy ser nochebuena hoy dar vueltita por nicola,P,0,none
750,812906523936587776,pensar hacer algo con belén y machu pero de nuevo me dejar solo,N,0,none
751,812910113963048960,feliz navidad feliz navidad feliz navidad y feliz navidad,P,0,none
752,812914757019779076,negro ah mae que durar ese en este día,N,0,none
753,814193006739918848,porque si decir que querer mamón chino me decir uno vulgaridad,N,0,none
754,810126945807699968,matar ser lo último vez que ser al cine,NONE,0,none
755,812762537938788352,hola no ya no haber más sur,NONE,0,none
756,812752893946236928,comer te decir comer mas y en mi casar sólo estar mamá y yo,NEU,0,none
757,811231191332487169,gut aun no tener fecho definir pero te avisar apenar saber,NONE,0,none
758,811195457657569280,de fijar y luego junto olvidar que ser a palomar,NEU,0,none
759,811219074059476992,jajaja ser muy triste este pero ya hoy conseguir otro,P,0,none
760,811212211410583552,mami se acabar de ir y ya lo extrañar,N,0,none
761,814995688723456001,seguirme ser el único que tener que hacer,NONE,0,none
762,814907771829239808,ayer llorar ver a en el snap que plagar,N,0,none
763,814456696194080768,reggaeton lento lo canción del fin de año,NONE,0,none
764,814710034236080128,no tener en lo casar apenar entrar te mandar unir asir jaja,NEU,0,none
765,814670953611460608,deber ser mejorar los que no me hacer mencionar,P,0,none
766,816042138014253056,estar ver bridegroom en netflix y me tener de uno puro mocar véanlo,P,0,none
767,816038188607242240,ser productor radiofónico ser el mejor de lo vida,P,0,none
768,815954242070609922,pero no estar en el cantón central de ojo,NONE,0,none
769,814536151952461824,si ocupar gente parir uno detener yo estar disponible,NONE,0,none
770,815326818479775744,abrazar enorme sos uno éxito,P,0,none
771,815388797747666944,alvarez no ser si a todo les funcionar pero nosotros sí que el ver cumplir,P,0,none
772,814853214050906112,querer comer tener carro parir hacer todo rápido,NEU,0,none
773,815439552038977537,tristeza más hp me dar siempre en año nuevo,N,0,none
774,817864316372348928,no encontrar ninguno bueno seriar en no,N,0,none
775,817069708927266816,alpha suerte y tener uno feliz año,P,0,none
776,817032173689696257,sip te entender por tu tuit anterior,NONE,0,none
777,768225400254111744,Soy totalmente puntual,NONE,1,en
779,770077064833671168,"Hola , Sandra no querer uno feliz día de lo madre más tardar , pero seguramente saber si Juno haber tomar más foto .",P,1,en
780,771207534342320128,"si el estar hacer mejor , se quedar callar jaja , pero de ese manera se estar quemar e insinuar que estar atrapar",N,1,en
781,771900763987513345,"Soy perezoso , querer chocar de banana",N,1,en
782,772550560998301697,"bueno , no ser tanto cuanto mayor ser tu campar , ser uno letra pequeño en cada aspecto de tu vida , aparentemente",N,1,en
783,772594807357124608,Me pasar todo el día buscar lo labio de mi bebé y descubrir que estar en lo mesita de noche . Lo poner allí dormir .,NEU,1,en
784,772594807357124608,"Me pasar todo el día buscar lo labio de mi bebé y el encontrar en lo mesita de noche , el poner allí parir dormir .",NEU,1,fr
785,772264329433509888,"el halcón terminal parecer mortal y lo de mary jo bang se ser volar , pero aun permanecer en silenciar .",P,1,en
786,771140523562143744,"En este momento ir a cambiar lo legar del brackett . Tengo alfajor argentino en mi paquete . Tengo hambre . Lo que hacer , no poder esperar más .",NONE,1,en
787,771140523562143744,Ahora ir a cambiar el legar del paréntesis . Tengo alfajor argentino en mi paquete . Tengo hambre . Estoy hacer el que estar hacer . No poder esperar más .,NONE,1,fr
788,773525753082187776,amar ser paciente ser amable no ser envidioso o orgulloso no ser egoísta no guardar rencor Corintios bueno día a todo,P,1,en
789,774595982600253441,La respiración del alba o puro ser más que uno regalar más si estar en lo mañana frente al mar preparar lo mente con lo meditación .,P,1,en
790,774723515995914240,"Acabo de ver uno hamaca con uno piercing en el ombligo , pero el peor ser que tener lo caro de que el que fumar ser el jamón .",N,1,en
791,773655374796759041,"hachar , si tener hacer uno tiempo , ser parir cambiarlo jaja , creer que si mantener el miar bastante largar ya casi hacer uno año",NEU,1,en
792,773655374796759041,"El hachar , si hacer uno momento ser parir cambiarlo jaja , creer que si mantener el miar el tiempo suficiente casi uno año",NEU,1,fr
793,774256876787671040,Acabo de ver a uno compañero de trabajar y sentir lo tentación de saludarla con el maletero del automóvil a 150 kilómetro por hora intencionalmente,N,1,en
794,774803451830087680,"Oh gracia . Esos ser lo que haber encontrar hasta ahora , a precio inteligente , se vender hacer año , pero ya no.",NONE,1,en
795,774803451830087680,"Oh , gracia , este ser lo que haber encontrar hasta ahora , a uno gran preciar , se vender hacer año , pero ya no.",NONE,1,fr
797,774865746639728640,"Echo de menos mil colorir , lo único formar de hacer todo lo aporte de metallica ser literalmente pichaseandome este semana , hora de trabajar .",N,1,en
798,773360298472329216,alvarado cuidar mi salud,NONE,1,en
799,773360298472329216,Alvarado cuidar mi salud .,NONE,1,fr
800,773378686301016065,"nunca hacer nadar hasta que haber más evidenciar según ellos , ser decir , aparecer más vez al día en su casar no ser válido",N,1,en
801,775116236912984064,Estoy muy feliz de que a tú también le gustar uno placer saludar lo próximo vez que venir a notarlo con tiempo y ir a tomar uno café .,P,1,en
802,768160329486495744,Hoy tener preguntar existencial por qué hoy ser tan freír y porque volver a tener hipar después de tanto año .,NONE,1,en
803,768160329486495744,Hoy tener preguntar existencial : ¿ por qué hacer tanto freír hoy y porque todavía tener hipar después de tanto año ?,NONE,1,fr
804,768203766898233345,"Aquí en Chupe , donde obtener uno bueno sartén de herrar , ver alguno en lo marcar Universal Gibson , que ni siquiera aparecer en Internet .",NONE,1,en
805,768203766898233345,"Aquí en Chupe , donde obtener uno bueno estufar de herrar , ver alguno en lo marcar Universal Gibson , que ni siquiera aparecer en Internet .",NONE,1,fr
806,769270495971770368,Nunca decir el contrario,NONE,1,en
808,769305893976485888,"Quiero volarlo , pero recordar que mi cabellar ser uno desastre y el dejar querido",N,1,en
809,769344454088019968,"pobre bastian scheweisteinger , el que le estar suceder en lo Estados Unidos ser muy fuerte y el genio de vosotros no el querer",P,1,en
810,769339737043677186,"ser lo mejor de los suerte , disfrutar de lo noche , disfrutar de lo excelente saludo de Costa Rica , bueno vida , vida puro",P,1,en
811,757258941210382340,"Mañana llegar al cuidar de que te dormir porque estar llenar , él se quedar dormir y no haber llegar",N,1,en
812,757247192050446337,Mi familia ir a lo playa y ser irresponsable porque tener que quedarme hacer los clase adicional que tener parir el martes .,NONE,1,en
813,757247192050446337,Mi familia ir a lo playa y ser irresponsable porque tener que seguir hacer los clase adicional que tener lo martes .,NONE,1,fr
814,757252258127941632,"Confortables año matar , haber ser partir del tourjunto con bicicleta y camisa amarillo mucho gracia .",P,1,en
815,757123970256605185,Mejor dormir bueno noche,NEU,1,en
817,757418118947872768,Mi calendario de este semestre ser tan feo que tener que despedirme de mi pequeño vida social y del estrenar del escuadrón suicidar .,N,1,en
818,756912334816186368,Sabía que no ir a ser uno bueno día cuando el autobús me dejar y el bolso de mi bolso se romper .,N,1,en
819,756520939492302849,"Pero lo vida ser uno mierda , ser feliz o no mejor , sonreír y tómate el tiempo parir amargarte , no hacer menos mierda .",NEU,1,en
820,756520939492302849,"pero lo vida ser uno mierda , ser feliz o no sonreír mejor y tómate el tiempo parir amargarte , no hacer menos mierda .",NEU,1,fr
821,756650097102893056,"ese estar mal y ser por ese que estar jugar , creer que lo viejo jugador o lo jugador de lo casar deber tener prioridad pero bueno",N,1,en
822,756618178650923008,Soy el mismo,NEU,1,en
823,756618178650923008,Yo ser el mismo,NEU,1,fr
824,756700943043928064,Gracias a Dios que se cerrar con uno broche de orar . Dios siempre dar el mejor a su hijo este semana ser mucho mejor que el último dios .,P,1,en
825,756313579872096256,hola ser paular y ser partir de lo primero generación que tener resolución de problema en bach de matar,NONE,1,en
826,756313579872096256,hola ser paular y ser partir de lo primero generación que tener problema parir resolver problema en bach de matar,NONE,1,fr
827,756354568003457024,"excelente cuando me entregar el auto , el molestar , asir comer no conocer a nadie más que el hacer súper , asir que el bono ser tuyo .",P,1,en
828,757793484468211713,"Aquí tener , pero ugh lo canelo que no me gustar mucho ser que ser que caer pesar pero ser eliminar gracia kris",N,1,en
829,756184498606190592,Solo querer dormir mas,N,1,en
831,775928256633581568,Escúchame porque no me revivir a escobar pa parir que ser interesante lo seriar eh jajaja ser serio,N,1,en
832,756194807630798853,"el único senador que hablar en español a lo audiencia republicano parir apoyar a lo padre de Costa Rica , que vergüenza",N,1,en
833,758066276388384768,el horario ser tan perfecto y tener tan bueno expectativa de lo maestro que querer ingresar a los clase parir que yo saber,P,1,en
834,755513187957518336,"Atf Tengo mi biblia firmar por Devil Kono , pero ese ser el que me venir a lo mente .",NONE,1,en
835,755513187957518336,"Tengo mi Biblia firmar por el demonio Kono , pero ese ser el que me venir a lo mente",NONE,1,fr
836,760675856326860800,Solo mi mamá lograr por primero vez uno cenar en paz con todo lo familia de Rodríguez . ¡ Qué feliz ser por tener a lo madre que tener !,P,1,en
837,760711448544837632,"Vivo a poco metro de lo basílico y salir a ver el jugar de polvo de este do día , nadar agradable que hacer .",P,1,en
838,759198767451025408,arreglar ser demasiar hermoso,P,1,en
839,760357231913119744,ver reinar comer gente y me dar contar de que nunca haber tener uno grupo de mejorar amigo gay que alguien me adoptar,P,1,en
840,760177672525783040,Recuerdo cuando escribir a mi hermano parir motivarme y hacerme sentir útil . Dios me dar lo mejor hermano .,P,1,en
841,760585615532437506,"Hoy comenzar lo concachampiones , pero en realidad no importar porque en ninguno casar el seguir porque si",N,1,en
842,760090117587476480,"Buenos día , comenzar del mes parir dar todo , incluso si ser más o menos bueno en algo feliz . Fin de semana",P,1,en
