tweetid,content,polarity,augmented,from_lang
808870364856090625,mañana tengo el día libre y no tengo nada más que hacer que dormir,P,0,none
808862160994664448,cada vez que veo a esa muchacha está más guapa,P,0,none
809169530731823106,amador errar es d humanos no debe d pasar a más,P,0,none
808901597615034372,seguro las productoras estaban centradas en traer los de siempre,N,0,none
813077435386302468,tener grandes expectativas a futuro eso es vida,P,0,none
813467340713193472,ya yo voy de vuelta pero le dejé la pampa lindísima,P,0,none
813596007481167872,me voy mañana para la playa confiando que el sol me quite esta gripe tan horrible,P,0,none
813584750380204034,envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio,P,0,none
813521592462540800,hay unos que son casi misión imposible pero está super lindo,P,0,none
813541810853310464,te mando un abrazo vienen días duros pero se superan eventualmente,P,0,none
813907408120672258,no me arrepiento de nada ah ojalá tuviera dinero infinito,NEU,0,none
813911552172625921,cuando queres comprar muchas cosas pero eres pobre,N,0,none
813972029267410944,lo extraño demasiado días es demasiado para mí,N,0,none
813854554001436677,esto me hizo feliz pero aun mas triste por no poder teletrabajar,N,0,none
812433686750756864,misionero ideal oh clare beats nuevos,P,0,none
812448341468545026,mañana que entonces yo buscando donde pasar navidad por que me dejaron solo,NONE,0,none
812166030462160897,me da tanta plagada tener que ponerle el cono de nuevo a whisky,N,0,none
812132464919506944,quiero amigos que le gusten mis gustos musicales ya tengo pero viven largo,NONE,0,none
812196050903728128,qué rico el silencio de mi cuarto,P,0,none
812688090015772672,desayuno guanacasteco hoy es nochebuena hoy damos vueltita por nicola,P,0,none
812906523936587776,pensé hacer algo con belén y machu pero de nuevo me dejaron sola,N,0,none
812910113963048960,feliz navidad feliz navidad feliz navidad y feliz navidad,P,0,none
812914757019779076,negro ah mae que duro eso en este día,N,0,none
814193006739918848,porque si digo que quiero mamón chino me dicen una vulgaridad,N,0,none
810126945807699968,matar fue la última vez que fuimos al cine,NONE,0,none
812762537938788352,hola no ya no hay más sur,NONE,0,none
812752893946236928,como te digo come mas y en mi casa sólo estamos mamá y yo,NEU,0,none
811231191332487169,gut aun no tenemos fechas definidas pero te avisamos apenas sepamos,NONE,0,none
811195457657569280,de fijo y luego juntos olvidamos que fuimos a palomares,NEU,0,none
811219074059476992,jajaja es muy triste esto pero ya hoy consigo otro,P,0,none
811212211410583552,mami se acaba de ir y ya la extraño,N,0,none
814995688723456001,seguirme es lo único que tienes que hacer,NONE,0,none
814907771829239808,ayer lloré viendo a en el snap que plagada,N,0,none
814456696194080768,reggaeton lento la canción del fin de año,NONE,0,none
814710034236080128,no tengo en la casa apenas entre te mando uno así jaja,NEU,0,none
814670953611460608,deben ser mejores las que no me hacen mencionó,P,0,none
816042138014253056,estoy viendo bridegroom en netflix y me tiene de un puro moco véanlo,P,0,none
816038188607242240,ser productora radiofónico es lo mejor de la vida,P,0,none
815954242070609922,pero no están en el cantón central de ojo,NONE,0,none
814536151952461824,si ocupan gente para una detenga yo estoy disponible,NONE,0,none
815326818479775744,abrazo enorme sos un éxito,P,0,none
815388797747666944,alvarez no sé si a todos les funcione pero nosotros sí que lo vemos cumplido,P,0,none
814853214050906112,quiero como tener carro para hacer todo rápido,NEU,0,none
815439552038977537,tristeza más hp me da siempre en año nuevo,N,0,none
817864316372348928,no encuentro ninguna buena serie en no,N,0,none
817069708927266816,alpha suerte y ten un feliz año,P,0,none
817032173689696257,sip te entendí por tu tuit anterior,NONE,0,none
768225400254111744,Soy totalmente puntual,NONE,1,en
768225400254111744,Soy totalmente puntual,NONE,1,fr
770077064833671168,"Hola, Sandra no quería un feliz día de la madre más tarde, pero seguramente sabrás si Juno ha tomado más fotos.",P,1,en
771207534342320128,"si lo están haciendo mejor, se quedarán callados jaja, pero de esa manera se están quemando e insinuando que están atrapados",N,1,en
771900763987513345,"Soy perezosa, quiero choco de banana",N,1,en
772550560998301697,"bueno, no es tanto cuanto mayor sea tu campo, eres una letra pequeña en cada aspecto de tu vida, aparentemente",N,1,en
772594807357124608,Me pasé todo el día buscando los labios de mi bebé y descubrí que estaba en la mesita de noche. Lo puse allí dormido.,NEU,1,en
772594807357124608,"Me pasé todo el día buscando los labios de mi bebé y lo encontré en la mesita de noche, lo puse allí para dormir.",NEU,1,fr
772264329433509888,"el halcón terminal parece mortal y los de mary jo bang se fueron volando, pero aún permanecen en silencio.",P,1,en
771140523562143744,"En este momento voy a cambiar los legados del brackett. Tengo alfajores argentinos en mi paquete. Tengo hambre. Lo que hago, no puedo esperar más.",NONE,1,en
771140523562143744,Ahora voy a cambiar el legado del paréntesis. Tengo alfajores argentinos en mi paquete. Tengo hambre. Estoy haciendo lo que estoy haciendo. No puedo esperar más.,NONE,1,fr
773525753082187776,amar es paciente es amable no es envidioso o orgulloso no es egoísta no guarda rencor Corintios buen día a todos,P,1,en
774595982600253441,La respiración del alba o puro es más que un regalo más si está en la mañana frente al mar preparando la mente con la meditación.,P,1,en
774723515995914240,"Acabo de ver una hamaca con un piercing en el ombligo, pero lo peor es que tiene la cara de que lo que fuma es el jamón.",N,1,en
773655374796759041,"hacha, si tienes hace un tiempo, fue para cambiarlo jaja, creo que si mantienes el mío bastante largo ya casi hace un año",NEU,1,en
773655374796759041,"El hacha, si hace un momento fue para cambiarlo jaja, creo que si mantienes el mío el tiempo suficiente casi un año",NEU,1,fr
774256876787671040,Acabo de ver a un compañero de trabajo y sentí la tentación de saludarla con el maletero del automóvil a 150 kilómetros por hora intencionalmente,N,1,en
774803451830087680,"Oh gracias. Esos son los que he encontrado hasta ahora, a precios inteligentes, se vendieron hace años, pero ya no.",NONE,1,en
774803451830087680,"Oh, gracias, estos son los que he encontrado hasta ahora, a un gran precio, se vendieron hace años, pero ya no.",NONE,1,fr
774852457209880576,buenas noches papas que descansan,P,1,en
774865746639728640,"Echo de menos mil colores, la única forma de hacer todos los aportes de metallica es literalmente pichaseandome esta semana, horas de trabajo.",N,1,en
773360298472329216,alvarado cuidando mi salud,NONE,1,en
773360298472329216,Alvarado cuidando mi salud.,NONE,1,fr
773378686301016065,"nunca hacen nada hasta que haya más evidencia según ellos, es decir, aparecer más veces al día en su casa no es válido",N,1,en
775116236912984064,Estoy muy feliz de que a usted también le guste un placer saludar la próxima vez que venga a notarlo con tiempo y vaya a tomar un café.,P,1,en
768160329486495744,Hoy tengo preguntas existenciales por qué hoy es tan frío y porque volví a tener hipo después de tantos años.,NONE,1,en
768160329486495744,Hoy tengo preguntas existenciales: ¿por qué hace tanto frío hoy y porque todavía tengo hipo después de tantos años?,NONE,1,fr
768203766898233345,"Aquí en Chupe, donde obtengo una buena sartén de hierro, vi algunos en la marca Universal Gibson, que ni siquiera aparecen en Internet.",NONE,1,en
768203766898233345,"Aquí en Chupe, donde obtengo una buena estufa de hierro, vi algunos en la marca Universal Gibson, que ni siquiera aparecen en Internet.",NONE,1,fr
769270495971770368,Nunca dije lo contrario,NONE,1,en
769270495971770368,Nunca dije lo contrario,NONE,1,fr
769305893976485888,"Quiero volarlo, pero recuerdo que mi cabello es un desastre y lo dejo querida",N,1,en
769344454088019968,"pobre bastian scheweisteinger, lo que le está sucediendo en los Estados Unidos es muy fuerte y el genio de ustedes no lo quiere",P,1,en
769339737043677186,"es la mejor de las suertes, disfruta de la noche, disfruta de los excelentes saludos de Costa Rica, buena vida, vida pura",P,1,en
757258941210382340,"Mañana llego al cuidado de que te duermas porque estoy lleno, ella se quedó dormida y no ha llegado",N,1,en
757247192050446337,Mi familia va a la playa y soy irresponsable porque tengo que quedarme haciendo las clases adicionales que tengo para el martes.,NONE,1,en
757247192050446337,Mi familia va a la playa y soy irresponsable porque tengo que seguir haciendo las clases adicionales que tengo los martes.,NONE,1,fr
757252258127941632,"Confortables años mate, ha sido parte del tourjunto con bicicletas y camisas amarillas muchas gracias.",P,1,en
757123970256605185,Mejor duermo buenas noches,NEU,1,en
757123970256605185,Mejor dormir buenas noches,NEU,1,fr
757418118947872768,Mi calendario de este semestre es tan feo que tendré que despedirme de mi pequeña vida social y del estreno del escuadrón suicida.,N,1,en
756912334816186368,Sabía que no iba a ser un buen día cuando el autobús me dejara y el bolso de mi bolso se rompiera.,N,1,en
756520939492302849,"Pero la vida es una mierda, sé feliz o no mejor, sonríe y tómate el tiempo para amargarte, no harás menos mierda.",NEU,1,en
756520939492302849,"pero la vida es una mierda, sé feliz o no sonríes mejor y tómate el tiempo para amargarte, no harás menos mierda.",NEU,1,fr
756650097102893056,"eso está mal y es por eso que están jugando, creo que los viejos jugadores o los jugadores de la casa deberían tener prioridad pero buenos",N,1,en
756618178650923008,Soy el mismo,NEU,1,en
756618178650923008,Yo soy el mismo,NEU,1,fr
756700943043928064,Gracias a Dios que se cerró con un broche de oro. Dios siempre dando lo mejor a sus hijos esta semana fue mucho mejor que el último dios.,P,1,en
756313579872096256,hola soy paulo y soy parte de la primera generación que tendrá resolución de problemas en bach de mate,NONE,1,en
756313579872096256,hola soy paulo y soy parte de la primera generación que tendrá problemas para resolver problemas en bach de mate,NONE,1,fr
756354568003457024,"excelente cuando me entregan el auto, lo molesto, así como no conozco a nadie más que lo haga súper, así que el bono es tuyo.",P,1,en
757793484468211713,"Aquí tengo, pero ugh la canela que no me gusta mucho es que es que caigo pesado pero será eliminado gracias kris",N,1,en
756184498606190592,Solo quiero dormir mas,N,1,en
775941293411176450,buenas noches papas que descansan,P,1,en
775928256633581568,Escúchame porque no me revive a escobar pa para que sea interesante la serie eh jajaja es seria,N,1,en
756194807630798853,"el único senador que habló en español a la audiencia republicana para apoyar a los padres de Costa Rica, que vergüenza",N,1,en
758066276388384768,el horario soy tan perfecto y tengo tan buenas expectativas de los maestros que quiero ingresar a las clases para que yo sepa,P,1,en
755513187957518336,"Atf Tengo mi biblia firmada por Devil Kono, pero eso es lo que me vino a la mente.",NONE,1,en
755513187957518336,"Tengo mi Biblia firmada por el demonio Kono, pero eso es lo que me vino a la mente",NONE,1,fr
760675856326860800,Solo mi mamá logra por primera vez una cena en paz con toda la familia de Rodríguez. ¡Qué feliz soy por tener a la madre que tengo!,P,1,en
760711448544837632,"Vivo a pocos metros de la basílica y salí a ver el juego de polvo de estos dos días, nada agradable que hacer.",P,1,en
759198767451025408,arreglado es demasiado hermoso,P,1,en
760357231913119744,viendo reinas como gente y me doy cuenta de que nunca he tenido un grupo de mejores amigos gay que alguien me adopte,P,1,en
760177672525783040,Recuerdo cuando escribí a mi hermana para motivarme y hacerme sentir útil. Dios me dio la mejor hermana.,P,1,en
760585615532437506,"Hoy comienzan los concachampiones, pero en realidad no importa porque en ningún caso lo seguiré porque si",N,1,en
